URL Page,users,uniquePageviews,pageviews,Brand,Posted On (DD/MM/YYYY),Month,Product
/2020/1/max_watch0.923886502598691,297,301.6,312.2,VipZx1>S^s?}%X(},36:42.0,1,max_watch0.923886502598691
/2020/1/mcdfanged0.843209342924762,7497,7592,7928.6,Mc&v?E*9%}~WP@rD,40:02.0,1,mcdfanged0.843209342924762
/2020/1/mcg`sults0.341598619830271,4041.2,4137.8,4417.8,"mm'&d(f:D=Wrl)""O",28:04.0,1,mcg`sults0.341598619830271
/2020/1/mcmBe-joo0.0682000662200667,427.4,432.8,478.4,"MC""-Vh8dUu|\\8J4",56:06.0,1,mcmBe-joo0.0682000662200667
/2020/1/mcma-game0.996277569177722,7972.4,8123,8534.8,Mc&v?E*9%}~WP@rD,14:38.0,1,mcma-game0.996277569177722
/2020/1/measpsule0.881725413572705,789.6,800.6,867.4,Lev*F1Jx_&^!.Eo,14:19.0,1,measpsule0.881725413572705
/2020/1/medWvideo0.207421795288552,45.2,46.2,52.2,"muy(D#""d02`vwt_^",15:11.0,1,medWvideo0.207421795288552
/2020/1/medutream0.622156052686207,54.4,57.2,63.4,ChD/gLa:#OI[)X<;,15:11.0,1,medutream0.622156052686207
/2020/1/medX-info0.493938218906805,733.2,756.6,849.4,Me)=j(k#pe;yd0FE,37:11.0,1,medX-info0.493938218906805
/2020/1/medQlease0.557589286508952,361.4,370.2,403,Me)=j(k#pe;yd0FE,16:15.0,1,medQlease0.557589286508952
/2020/1/medAlease0.890968166012594,603.4,624.4,680.8,Me)=j(k#pe;yd0FE,35:22.0,1,medAlease0.890968166012594
/2020/1/medr-info0.517288942701837,962.4,991.8,1086.8,Me)=j(k#pe;yd0FE,25:04.0,1,medr-info0.517288942701837
/2020/1/medIction0.310224555145611,827,840.6,929.8,Me)=j(k#pe;yd0FE,46:31.0,1,medIction0.310224555145611
/2020/1/meeCailer0.130627141152634,145.6,151.2,161.4,Me^`Q=PX8:puF&~r,45:21.0,1,meeCailer0.130627141152634
/2020/1/meevtream0.0887889736231756,932.2,955.8,1048,Nid4+O?vNzle~nh0,14:16.0,1,meevtream0.0887889736231756
/2020/1/megdtream0.728491175625707,234.8,237,249.2,"Me?W#^T[""%W#i/Y.",33:19.0,1,megdtream0.728491175625707
/2020/1/megkkbook0.000287166899977209,731.2,743,806.6,Lo:}7^:YFSc4xYIs,12:49.0,1,megkkbook0.000287166899977209
/2020/1/meilolors0.723989571904493,187.6,190.4,202.2,MeocAz7XrHA%@]ot,00:12.0,1,meilolors0.723989571904493
/2020/1/merxs-suv0.280508302801362,4041.4,4087.4,4268.8,Me}_[8WU)-c8ZZ5C,53:21.0,1,merxs-suv0.280508302801362
/2020/1/merm-20200.223442049235318,2493,2536.8,2751,Me}_[8WU)-c8ZZ5C,03:54.0,1,merm-20200.223442049235318
/2020/1/mia^ry-310.161748444690087,398.6,419,451.4,MI!MAI_r05G[Joy%,07:11.0,1,mia^ry-310.161748444690087
/2020/1/micj-mill0.41162728178162,308.8,315.8,337.2,Ba23H83[c65+:KTK,24:10.0,1,micj-mill0.41162728178162
/2020/1/micrtream0.647235264924867,224,229,247,MijX/9\z!cr\nZJ*,40:17.0,1,micrtream0.647235264924867
/2020/1/micDtream0.664200713820107,133.8,137.4,148.2,"Bl.a%pX)Xs*)`""r[",57:09.0,1,micDtream0.664200713820107
/2020/1/micqeaser0.429822529849512,297,302.4,321,MiUNo1$pZkrlcw>M,27:31.0,1,micqeaser0.429822529849512
/2020/1/midXolson0.983694736136973,489.8,499.8,541,MI>H]I5tRU48GNH0,47:38.0,1,midXolson0.983694736136973
/2020/1/midYkbook0.320297018715749,445.4,457.8,492.4,ShNXem0Q=%>oG!yZ,38:18.0,1,midYkbook0.320297018715749
/2020/1/mimp-info0.265272495231543,339,355.2,386.4,PaxH>}`m6tcxRT/b,34:44.0,1,mimp-info0.265272495231543
/2020/1/mina-date0.70582335399509,678.4,686.2,729.6,"Vag9""-Z=gN30ND@[",25:43.0,1,mina-date0.70582335399509
/2020/1/misqlease0.876339213152505,264.4,275.6,299.6,Me)=j(k#pe;yd0FE,46:01.0,1,misqlease0.876339213152505
/2020/1/mis\-info0.630550883043842,347.8,350.4,366.8,Mi6&+=n$>d<'}8ge,39:55.0,1,mis\-info0.630550883043842
/2020/1/mobMoject0.0077251328226422,1296.4,1337.2,1464.2,"Gu3iD<H.,OIEQ@s\",59:47.0,1,mobMoject0.0077251328226422
/2020/1/mobKvideo0.157373430961552,46.8,49,53.8,MoJbC??@X8:oLzo=,04:12.0,1,mobKvideo0.157373430961552
/2020/1/mod[-info0.609853915499406,815.2,824.6,874.6,SuUM.u7T\&9RNdZ6,19:49.0,1,mod[-info0.609853915499406
/2020/1/modCaring0.629004602810675,593.4,599.8,649.2,Tax<D<H{`t:I^{4*,58:29.0,1,modCaring0.629004602810675
/2020/1/monzction0.9849021645224,578,593.4,632.8,"Mo,o.]e?.?N$}7So",52:37.0,1,monzction0.9849021645224
/2020/1/monmction0.878410370377701,1194,1227.2,1315.6,"Mo,o.]e?.?N$}7So",00:40.0,1,monmction0.878410370377701
/2020/1/mon`tream0.208228865051281,459.6,467.4,502.2,Soh0dP6'I?V0T<v+,20:34.0,1,mon`tream0.208228865051281
/2020/1/monbtream0.661050563415181,254.4,261,285,Al_w1b7Rgo1[d5(t,04:04.0,1,monbtream0.661050563415181
/2020/1/mopdlease0.492144011223928,740.8,756.4,818.8,"moi\Z^[64,e+f-a",14:34.0,1,mopdlease0.492144011223928
/2020/1/mor]ailer0.191156726581313,989.2,1007.6,1074.2,DC)DYqe!L)1<vPy&,37:03.0,1,mor]ailer0.191156726581313
/2020/1/morn-info0.271362518663782,498.4,503.6,541.8,Tr${eq-L$R[d6j\_,34:56.0,1,morn-info0.271362518663782
/2020/1/mosBavors0.332684154662778,278.2,284.6,308,Niwr-n':%<]1jG&I,25:42.0,1,mosBavors0.332684154662778
/2020/1/mosetream0.969433519572274,65.6,66.6,70.4,Al_w1b7Rgo1[d5(t,36:46.0,1,mosetream0.969433519572274
/2020/1/mosbbappe0.721015624074784,4601.6,4666.8,5100.2,LiP8>Id6wj<w;bQ,35:50.0,1,mosbbappe0.721015624074784
/2020/1/motY-look0.791405904077845,1317.8,1345,1415.2,Ceu;UdHS!-tj@SWC,55:11.0,1,motY-look0.791405904077845
/2020/1/mozyvideo0.331132827918188,117.8,121.4,133.8,"muy(D#""d02`vwt_^",45:16.0,1,mozyvideo0.331132827918188
/2020/1/muljmushu0.694642601873657,1283,1297.6,1365.2,"MouDd/fn,XEARhBp",57:03.0,1,muljmushu0.694642601873657
/2020/1/mur_tream0.428682099249512,269.2,274.6,287.8,MuqUKe3}WXG|_r|!,00:30.0,1,mur_tream0.428682099249512
/2020/1/murT-info0.437894201890823,68.4,70,74.4,MuqUKe3}WXG|_r|!,03:45.0,1,murT-info0.437894201890823
/2020/1/murutream0.742730983085974,221,225,236.8,Al_w1b7Rgo1[d5(t,41:26.0,1,murutream0.742730983085974
/2020/1/musfsults0.5453128224702,169.2,171.8,185.6,"SpZ/Eb_86NN,X=vt",43:17.0,1,musfsults0.5453128224702
/2020/1/my-M-film0.771136840634835,424.8,438.2,470.4,"My""p0_jR{;0IrH[#",46:29.0,1,my-M-film0.771136840634835
/2020/1/my-Gailer0.251510172176226,601.4,615.6,661.2,AnPoI\$xgW.:kgQ{,11:13.0,1,my-Gailer0.251510172176226
/2020/1/my-`ailer0.184758431180971,460,474,511.8,Vi2U6AD.0>IT@eyc,10:55.0,1,my-`ailer0.184758431180971
/2020/1/n-hzation0.219796645438389,631.6,635.6,686.6,"Uny~Y,~<rTC^J6py",46:56.0,1,n-hzation0.219796645438389
/2020/1/na-t-info0.472056863786967,735.4,752.8,825.4,ad(;%f6iD'}9EHD[,00:05.0,1,na-t-info0.472056863786967
/2020/1/nabBrview0.175090265435308,488.8,496,523,NadiC)$B@NQ6jJr9,00:43.0,1,nabBrview0.175090265435308
/2020/1/namY-info0.425652741687953,302.2,306.8,334.2,"PaEhhlt""U6s0p86y",51:00.0,1,namY-info0.425652741687953
/2020/1/namWkbook0.722141256839673,413.6,413,457.6,NaPvWh.nwr`'x<9a,08:40.0,1,namWkbook0.722141256839673
/2020/1/nasodates0.0138638509578828,668,687.2,732.2,"Ju""%%ZX95NB/eZzo",31:30.0,1,nasodates0.0138638509578828
/2020/1/nasss-bmx0.605018829929242,68.4,69.6,74.8,Sk].10tP;<gnA(Av,01:30.0,1,nasss-bmx0.605018829929242
/2020/1/natSisney0.0584328677461209,5192.4,5374.2,5632.8,DiCo4(99zZ<nkafj,20:44.0,1,natSisney0.0584328677461209
/2020/1/nbazryant0.372632958336912,1249,1274.2,1333.8,BaD!E3'8PNlv!MOm,58:05.0,1,nbazryant0.372632958336912
/2020/1/nbaWad-770.98912707458222,338.2,340.4,356.6,NB<ZtRQY2X10L/kj,30:36.0,1,nbaWad-770.98912707458222
/2020/1/neeikbook0.0575301001892372,2084.4,2118,2329.2,Nep:Wf;yaJS*l|pZ,03:15.0,1,neeikbook0.0575301001892372
/2020/1/neeSlease0.441615941249129,508.4,519,553.6,Nep:Wf;yaJS*l|pZ,37:13.0,1,neeSlease0.441615941249129
/2020/1/neiZ-info0.326956309594202,1423,1469.4,1632.2,NE@.lc)SIA@G14=X,44:58.0,1,neiZ-info0.326956309594202
/2020/1/neiNkbook0.184779504041007,399.6,407.4,434.2,NE@.lc)SIA@G14=X,56:42.0,1,neiNkbook0.184779504041007
/2020/1/nenP-info0.90744457254509,425.8,435.4,459.2,Nea`F>Y`!UB#}=GN,46:52.0,1,nenP-info0.90744457254509
/2020/1/neoAeveal0.0841959073226836,806.8,830.4,893,Sa?9zXUH5iJbuE'S,21:01.0,1,neoAeveal0.0841959073226836
/2020/1/nepiorial0.661709435548338,249.6,252,268.6,En+dUo5=)i-$rIX5,53:31.0,1,nepiorial0.661709435548338
/2020/1/netrailer0.325544964455537,1433.6,1465.6,1532.8,BB[q8*6$NM6cub(y,49:50.0,1,netrailer0.325544964455537
/2020/1/netfailer0.468875185152273,271.6,279.4,293.8,Tr${eq-L$R[d6j\_,50:17.0,1,netfailer0.468875185152273
/2020/1/netw-info0.994239900938223,154.8,155.8,163,"MouDd/fn,XEARhBp",40:49.0,1,netw-info0.994239900938223
/2020/1/netbailer0.640741776830965,1047.8,1066.6,1132,AnPoI\$xgW.:kgQ{,22:21.0,1,netbailer0.640741776830965
/2020/1/netWailer0.898926251500687,253.2,256.4,267,Jo^\lkIyxTURk8gJ,24:46.0,1,netWailer0.898926251500687
/2020/1/netVailer0.395300199098575,2954.4,3047.8,3219.4,DoE<3f6IaLJ@Mjey,18:23.0,1,netVailer0.395300199098575
/2020/1/netlailer0.458559138217895,423.8,432,452.6,DoE<3f6IaLJ@Mjey,32:43.0,1,netlailer0.458559138217895
/2020/1/netKailer0.66981174853191,1049.8,1070.2,1149.8,Tr${eq-L$R[d6j\_,26:15.0,1,netKailer0.66981174853191
/2020/1/netlailer0.549201794930448,1496.2,1519,1620,Tr${eq-L$R[d6j\_,57:53.0,1,netlailer0.549201794930448
/2020/1/netc-info0.00527272108568999,1427.2,1450.8,1591.2,Onc>5%VHnrF|2qDy,55:17.0,1,netc-info0.00527272108568999
/2020/1/nettailer0.847645531836482,2544.8,2601.8,2765.2,"MouDd/fn,XEARhBp",29:34.0,1,nettailer0.847645531836482
/2020/1/netcrowth0.651838768424969,164.4,166.2,173.2,Ne=:l%8x/P<_.o/U,44:05.0,1,netcrowth0.651838768424969
/2020/1/netOailer0.289221045959546,952,975.4,1030.6,Tr${eq-L$R[d6j\_,33:40.0,1,netOailer0.289221045959546
/2020/1/netdurope0.790425542333406,2126.4,2177.8,2325.2,StHBtJT8Y5lb/DE=,04:50.0,1,netdurope0.790425542333406
/2020/1/netEailer0.748510487489864,1033.4,1043.6,1083.8,To:/O~uh8C3g*sN%,06:09.0,1,netEailer0.748510487489864
/2020/1/netWement0.196609562296028,798.6,818.4,865,"MouDd/fn,XEARhBp",00:08.0,1,netWement0.196609562296028
/2020/1/netu-news0.581655545615828,417.8,424.2,449.2,TVhJ7pV?0zFWKy_P,33:13.0,1,netu-news0.581655545615828
/2020/1/newn-info0.955711928894839,983.2,998,1106.4,Nes[8ukT8KBR8yVs,30:01.0,1,newn-info0.955711928894839
/2020/1/newfblack0.405116313407044,543.6,554.4,601.6,Nes[8ukT8KBR8yVs,57:40.0,1,newfblack0.405116313407044
/2020/1/new[lease0.914116561754115,463,477.2,518,Nes[8ukT8KBR8yVs,22:57.0,1,new[lease0.914116561754115
/2020/1/newLation0.441194536342794,445.4,457.8,506.6,Nes[8ukT8KBR8yVs,23:20.0,1,newLation0.441194536342794
/2020/1/newx-info0.430146138554576,3258.8,3373.6,3711.2,Nes[8ukT8KBR8yVs,29:05.0,1,newx-info0.430146138554576
/2020/1/newd-info0.552802084818761,440.2,451,493.2,Nes[8ukT8KBR8yVs,00:19.0,1,newd-info0.552802084818761
/2020/1/newUlease0.424579495028474,968.4,1000.2,1128.2,Nes[8ukT8KBR8yVs,52:40.0,1,newUlease0.424579495028474
/2020/1/newLlease0.955050667319865,861.8,881.6,965.6,Nes[8ukT8KBR8yVs,16:10.0,1,newLlease0.955050667319865
/2020/1/newWlease0.469234153700768,1072.6,1096.4,1225.2,Nes[8ukT8KBR8yVs,02:30.0,1,newWlease0.469234153700768
/2020/1/newBtokyo0.722633306091911,1269.6,1299.2,1436.8,Nes[8ukT8KBR8yVs,53:09.0,1,newBtokyo0.722633306091911
/2020/1/news-info0.461919646457777,352,363.6,394.6,Nes[8ukT8KBR8yVs,50:54.0,1,news-info0.461919646457777
/2020/1/newQation0.527544197584551,328.2,336.4,369.2,Nes[8ukT8KBR8yVs,51:37.0,1,newQation0.527544197584551
/2020/1/newP-info0.960730586092529,358,366.4,396.8,Nes[8ukT8KBR8yVs,50:14.0,1,newP-info0.960730586092529
/2020/1/newU-life0.502923739748113,1228.6,1257.8,1314.8,DiCo4(99zZ<nkafj,14:49.0,1,newU-life0.502923739748113
/2020/1/newVemony0.742025107063925,850,876.4,958.2,"OpMFM%Ts$!)@#""AL",53:27.0,1,newVemony0.742025107063925
/2020/1/newBerbal0.252788357225396,663.6,681.6,741,"AM%}xfy"";/}UN>8/",09:50.0,1,newBerbal0.252788357225396
/2020/1/newB-20200.776781803908914,1488,1505,1591.8,"MouDd/fn,XEARhBp",37:16.0,1,newB-20200.776781803908914
/2020/1/newithing0.298486315801505,414.4,417.6,461,"AlE""knbBn}tlA$2",26:20.0,1,newithing0.298486315801505
/2020/1/nexJlease0.693217489621086,271,273.6,295.8,DeZy%bIxdN^\6tF~,17:16.0,1,nexJlease0.693217489621086
/2020/1/ney[ntary0.824415461819425,777,799,856.2,"Fo7kko'6z""5EpvSo",45:29.0,1,ney[ntary0.824415461819425
/2020/1/neyXrview0.380035365629903,949.2,964.2,1034.8,"Fo7kko'6z""5EpvSo",32:34.0,1,neyXrview0.380035365629903
/2020/1/nezzvideo0.0227014944043439,198.4,207,220.8,ScP)!XiC#}^H)zPi,17:37.0,1,nezzvideo0.0227014944043439
/2020/1/nicNstage0.561538784103792,975.6,995.6,1088.2,Ni<yhe9\:pNwO(3,40:00.0,1,nicNstage0.561538784103792
/2020/1/nicxition0.923547348135445,218.8,224.6,238.6,Exa~e4sZi*|fpD<^,08:27.0,1,nicxition0.923547348135445
/2020/1/nicNction0.78940733741475,322,327.8,367.2,ViW:PpI(}YJB]WU~,00:05.0,1,nicNction0.78940733741475
/2020/1/nigG-info0.564610641892456,37.6,38.4,41,"Nif_Vk2QM4t9BOu,",25:04.0,1,nigG-info0.564610641892456
/2020/1/nikC-info0.0458800053469884,876.8,890.2,962.2,NiPea$n|Eu@<@>'L,03:53.0,1,nikC-info0.0458800053469884
/2020/1/nikO-date0.662356667597615,4687.4,4835,5333.2,NiaHv?WRQ<A:f(,56:31.0,1,nikO-date0.662356667597615
/2020/1/nikc7-3010.853906500529507,763.8,776.2,852.8,NiPea$n|Eu@<@>'L,02:14.0,1,nikc7-3010.853906500529507
/2020/1/nik]kbook0.730391169413651,3824.2,3881,4335.8,NiPea$n|Eu@<@>'L,57:24.0,1,nik]kbook0.730391169413651
/2020/1/nikn-look0.268358714463996,2404.6,2535.2,2910,NiPea$n|Eu@<@>'L,28:19.0,1,nikn-look0.268358714463996
/2020/1/niku-info0.00940539770861071,3154.6,3218.4,3515.6,NiPea$n|Eu@<@>'L,49:43.0,1,niku-info0.00940539770861071
/2020/1/nikQlease0.230468334118995,766.8,791.6,871,NiPea$n|Eu@<@>'L,35:02.0,1,nikQlease0.230468334118995
/2020/1/niks-info0.803233415893049,730.6,749.6,807.6,NiPea$n|Eu@<@>'L,19:45.0,1,niks-info0.803233415893049
/2020/1/nikd-info0.868113868196828,1009.6,1034,1116.4,NiPea$n|Eu@<@>'L,55:08.0,1,nikd-info0.868113868196828
/2020/1/nikC6-0140.175118695722655,312.6,317.4,341.8,NiPea$n|Eu@<@>'L,50:02.0,1,nikC6-0140.175118695722655
/2020/1/nik`lease0.356489785429538,2701,2798.4,3218.6,NiPea$n|Eu@<@>'L,43:47.0,1,nik`lease0.356489785429538
/2020/1/nikrlease0.0769943934031265,1627.2,1681.6,1906.4,NiPea$n|Eu@<@>'L,41:43.0,1,nikrlease0.0769943934031265
/2020/1/nikQ-look0.674541854618576,369.8,376.8,411.6,NiPea$n|Eu@<@>'L,54:13.0,1,nikQ-look0.674541854618576
/2020/1/nikv-info0.714669572526149,2553.6,2666.2,2964.8,NiPea$n|Eu@<@>'L,02:49.0,1,nikv-info0.714669572526149
/2020/1/nikX-date0.336155017324551,1897.6,1932.4,2067.4,NiPea$n|Eu@<@>'L,54:15.0,1,nikX-date0.336155017324551
/2020/1/nikQlease0.568938137377758,3164.4,3252.8,3687.8,NiPea$n|Eu@<@>'L,09:32.0,1,nikQlease0.568938137377758
/2020/1/nikl-info0.325562707157307,2292.8,2406.4,2643.4,NiPea$n|Eu@<@>'L,58:46.0,1,nikl-info0.325562707157307
/2020/1/nikS-info0.528342239421703,4260,4355.2,4776,NiPea$n|Eu@<@>'L,36:34.0,1,nikS-info0.528342239421703
/2020/1/nikJs-nba0.920516361530262,2264,2320.8,2514.4,NiPea$n|Eu@<@>'L,54:07.0,1,nikJs-nba0.920516361530262
/2020/1/nika-date0.54733796882133,2435,2510.2,2742.6,NiPea$n|Eu@<@>'L,19:58.0,1,nika-date0.54733796882133
/2020/1/nikSation0.35596708009421,1717.2,1773,1966.6,NiPea$n|Eu@<@>'L,43:33.0,1,nikSation0.35596708009421
/2020/1/nikZlease0.313703701401849,1033.6,1055.6,1156,NiPea$n|Eu@<@>'L,12:09.0,1,nikZlease0.313703701401849
/2020/1/niko-date0.712758099081431,1281,1312.6,1431.2,NiPea$n|Eu@<@>'L,36:16.0,1,niko-date0.712758099081431
/2020/1/nikWlease0.656773215008774,410.6,418.6,471.6,NiPea$n|Eu@<@>'L,29:48.0,1,nikWlease0.656773215008774
/2020/1/nikOlease0.680849213245094,411.2,424,459.4,NiPea$n|Eu@<@>'L,18:37.0,1,nikOlease0.680849213245094
/2020/1/nikP-info0.113480981365865,1071.8,1095.6,1202.2,NiPea$n|Eu@<@>'L,28:27.0,1,nikP-info0.113480981365865
/2020/1/nikv-info0.655431050794735,920.4,952.2,1057.8,NiPea$n|Eu@<@>'L,19:19.0,1,nikv-info0.655431050794735
/2020/1/nikc-info0.979002113993076,4054.2,4254.2,4717,NiPea$n|Eu@<@>'L,00:53.0,1,nikc-info0.979002113993076
/2020/1/nikqation0.737674680816179,3498.8,3549.4,3815.2,NiPea$n|Eu@<@>'L,31:41.0,1,nikqation0.737674680816179
/2020/1/nikr-date0.568927579166477,1103.4,1139.4,1250.2,NiPea$n|Eu@<@>'L,00:58.0,1,nikr-date0.568927579166477
/2020/1/nikU-date0.117441518433014,2015.8,2066.4,2256.6,NiPea$n|Eu@<@>'L,08:43.0,1,nikU-date0.117441518433014
/2020/1/nikz-info0.137397471075156,583.6,598.6,659,NiPea$n|Eu@<@>'L,22:14.0,1,nikz-info0.137397471075156
/2020/1/nikH-info0.189693090315223,2289.4,2322.8,2490.6,NiPea$n|Eu@<@>'L,38:45.0,1,nikH-info0.189693090315223
/2020/1/nikk-info0.270452804736459,2356.6,2442.8,2694,NiPea$n|Eu@<@>'L,02:03.0,1,nikk-info0.270452804736459
/2020/1/nikG8-3000.881554750088165,523.8,535,577.6,NiPea$n|Eu@<@>'L,14:11.0,1,nikG8-3000.881554750088165
/2020/1/nikC-info0.0199759209332057,2158,2217,2416,NiPea$n|Eu@<@>'L,33:39.0,1,nikC-info0.0199759209332057
/2020/1/nik`-info0.325115678745861,358.6,366.8,400.4,NiPea$n|Eu@<@>'L,03:04.0,1,nik`-info0.325115678745861
/2020/1/nikUlease0.458301082410181,393.6,406.2,456,NiPea$n|Eu@<@>'L,39:43.0,1,nikUlease0.458301082410181
/2020/1/nik^-info0.647456794843344,342,348,370.2,NiPea$n|Eu@<@>'L,59:10.0,1,nik^-info0.647456794843344
/2020/1/nikLation0.904607189587194,1202.4,1235,1344.6,NiPea$n|Eu@<@>'L,02:46.0,1,nikLation0.904607189587194
/2020/1/nikc-info0.0772983101842534,825.2,844.4,926.2,NiPea$n|Eu@<@>'L,30:35.0,1,nikc-info0.0772983101842534
/2020/1/nikV-info0.892106676556741,368,374.8,405.8,NiPea$n|Eu@<@>'L,37:05.0,1,nikV-info0.892106676556741
/2020/1/nikblease0.171765886958674,673.2,684.4,736.6,NiPea$n|Eu@<@>'L,40:39.0,1,nikblease0.171765886958674
/2020/1/nikG-info0.642927780522313,991,1021.2,1132.4,NiPea$n|Eu@<@>'L,10:49.0,1,nikG-info0.642927780522313
/2020/1/nikD-info0.874844402001367,3190.8,3312.8,3641.8,NiPea$n|Eu@<@>'L,24:19.0,1,nikD-info0.874844402001367
/2020/1/nikblease0.862535960149272,559.2,568.8,610.2,NiPea$n|Eu@<@>'L,15:43.0,1,nikblease0.862535960149272
/2020/1/nik\h-pes0.887424933974468,2237.2,2271.2,2567,NiPea$n|Eu@<@>'L,37:44.0,1,nik\h-pes0.887424933974468
/2020/1/nik[-info0.909428127271571,1805,1832.6,1987.2,NiPea$n|Eu@<@>'L,59:59.0,1,nik[-info0.909428127271571
/2020/1/nikT-info0.330916197643053,629.4,642.4,693.2,NiPea$n|Eu@<@>'L,52:23.0,1,nikT-info0.330916197643053
/2020/1/nikJeiled0.661131096222874,577.8,582.8,611.4,NiPea$n|Eu@<@>'L,43:52.0,1,nikJeiled0.661131096222874
/2020/1/nikup-win0.846934341610671,946.4,958.8,1022.2,NiPea$n|Eu@<@>'L,49:00.0,1,nikup-win0.846934341610671
/2020/1/nik]rcial0.307745441389035,3371,3464.6,3822,NiPea$n|Eu@<@>'L,29:58.0,1,nik]rcial0.307745441389035
/2020/1/niku-date0.413550340110752,2319.4,2343.2,2515.6,NiPea$n|Eu@<@>'L,38:03.0,1,niku-date0.413550340110752
/2020/1/nikalease0.308245231253508,447.8,454.2,488.4,NiPea$n|Eu@<@>'L,17:53.0,1,nikalease0.308245231253508
/2020/1/nikq-info0.965668338595545,820.8,832,888.8,NiPea$n|Eu@<@>'L,54:19.0,1,nikq-info0.965668338595545
/2020/1/nikWicago0.512122245015094,818.6,828.8,859.6,NiPea$n|Eu@<@>'L,25:36.0,1,nikWicago0.512122245015094
/2020/1/nik]-info0.6220063716907,940.2,964.8,1029,NiPea$n|Eu@<@>'L,29:51.0,1,nik]-info0.6220063716907
/2020/1/nikwg-kit0.859104446795659,1579,1605.8,1718.6,NiPea$n|Eu@<@>'L,08:42.0,1,nikwg-kit0.859104446795659
/2020/1/nikMation0.436942999878274,492.6,504,538.6,NiPea$n|Eu@<@>'L,20:36.0,1,nikMation0.436942999878274
/2020/1/nikolease0.537836379965481,1158.8,1190.8,1310.8,NiPea$n|Eu@<@>'L,45:58.0,1,nikolease0.537836379965481
/2020/1/nikB-info0.853888963874593,1383.6,1410.8,1533.8,NiPea$n|Eu@<@>'L,39:12.0,1,nikB-info0.853888963874593
/2020/1/nik\-info0.215532853282195,4620,4749.6,5306.2,NiPea$n|Eu@<@>'L,06:56.0,1,nik\-info0.215532853282195
/2020/1/nikLlease0.668346767979073,2075,2131.8,2334.6,NiPea$n|Eu@<@>'L,33:48.0,1,nikLlease0.668346767979073
/2020/1/nikS-info0.98123612522091,2125.2,2173.6,2421.4,NiPea$n|Eu@<@>'L,05:37.0,1,nikS-info0.98123612522091
/2020/1/nik\ering0.53825921748099,5273.2,5361.8,5685.2,NiPea$n|Eu@<@>'L,22:39.0,1,nik\ering0.53825921748099
/2020/1/nikT-look0.625554617181411,1893.2,1921.2,2039,NiPea$n|Eu@<@>'L,52:49.0,1,nikT-look0.625554617181411
/2020/1/nikE-look0.681381172382838,494.4,513.2,573.4,NiPea$n|Eu@<@>'L,28:24.0,1,nikE-look0.681381172382838
/2020/1/nikh0-3000.630425774436542,704.8,725.2,790.8,NiPea$n|Eu@<@>'L,07:25.0,1,nikh0-3000.630425774436542
/2020/1/nikb-info0.0306414987950266,2549.8,2659,2964.4,NiPea$n|Eu@<@>'L,31:03.0,1,nikb-info0.0306414987950266
/2020/1/nikz-info0.76658713473807,1890.8,1911,1992.2,NiPea$n|Eu@<@>'L,13:47.0,1,nikz-info0.76658713473807
/2020/1/nikE-info0.3032919034144,1077.6,1108.8,1228.6,NiPea$n|Eu@<@>'L,26:24.0,1,nikE-info0.3032919034144
/2020/1/nik\usted0.406803632190184,4929.2,5004.2,5273,NiPea$n|Eu@<@>'L,53:03.0,1,nik\usted0.406803632190184
/2020/1/nik`-info0.0624936361867922,2215,2300.8,2476.8,NiPea$n|Eu@<@>'L,11:44.0,1,nik`-info0.0624936361867922
/2020/1/nik]-info0.781992404286063,527.4,535.2,571.6,NiPea$n|Eu@<@>'L,00:29.0,1,nik]-info0.781992404286063
/2020/1/nikb3-0020.791287070207752,874,899.6,991.4,NiPea$n|Eu@<@>'L,06:08.0,1,nikb3-0020.791287070207752
/2020/1/niko1-6000.467162407035331,869.8,891.8,973.4,NiPea$n|Eu@<@>'L,15:59.0,1,niko1-6000.467162407035331
/2020/1/nikE-info0.799180915196384,1368.4,1399.2,1531,NiPea$n|Eu@<@>'L,20:25.0,1,nikE-info0.799180915196384
/2020/1/nikN-info0.165401414455708,1290.2,1327.8,1452.4,NiPea$n|Eu@<@>'L,21:32.0,1,nikN-info0.165401414455708
/2020/1/nikJ-info0.731852621318901,1468.2,1547.4,1717.4,NiPea$n|Eu@<@>'L,25:19.0,1,nikJ-info0.731852621318901
/2020/1/nikctions0.438187945366123,2532.4,2581.4,2713.6,NiPea$n|Eu@<@>'L,10:11.0,1,nikctions0.438187945366123
/2020/1/nikM-date0.652587107479954,1550.8,1600.8,1745,Nigispr07WHQEC,16:41.0,1,nikM-date0.652587107479954
/2020/1/nikN-info0.333649467967163,3464.8,3662,4080.6,NiPea$n|Eu@<@>'L,36:04.0,1,nikN-info0.333649467967163
/2020/1/nik^lease0.312550751364137,1674.4,1734.2,1892.6,NiPea$n|Eu@<@>'L,47:58.0,1,nik^lease0.312550751364137
/2020/1/nikB-info0.574340667211057,2222,2304.8,2531.6,NiPea$n|Eu@<@>'L,03:57.0,1,nikB-info0.574340667211057
/2020/1/niku-info0.4628193414409,2810,2887.4,3113.4,NiPea$n|Eu@<@>'L,32:39.0,1,niku-info0.4628193414409
/2020/1/nik[-info0.554956049301871,3276.2,3387.2,3748.6,NiPea$n|Eu@<@>'L,59:34.0,1,nik[-info0.554956049301871
/2020/1/nikR-hype0.309302167000613,3278,3395.6,3667.8,NiPea$n|Eu@<@>'L,25:14.0,1,nikR-hype0.309302167000613
