3131,8,734
3548,4,105
4663,11,692
1685,12,147
7382,6,119
8082,7,65
8170,6,501
3489,9,592
952,7,57
6655,12,125
7684,11,852
3130,5,1096
3197,3,1243
3561,9,44
3902,4,478
4336,5,868
4534,5,863
4994,5,1046
5674,5,500
327,2,778
328,3,27
358,12,1400
2032,2,597
2292,2,1785
3653,1,516
4051,1,292
5672,6,399
6020,6,1270
6761,12,1037
270,1,160
6119,7,1048
6926,10,295
1691,6,70
7443,5,175
2627,7,244
7959,2,1236
8037,1,720
5440,11,791
5744,9,1035
354,4,449
446,12,576
7613,11,423
7648,8,559
3414,10,7
3496,10,650
4541,1,344
4625,4,528
6467,4,505
1946,10,508
2303,10,284
2343,12,549
619,5,819
6338,7,253
6913,4,917
7221,12,583
4535,11,535
5645,5,585
6431,4,1228
7307,12,394
8140,9,483
1039,5,907
7798,7,192
2649,7,875
3206,9,123
15,4,835
843,4,105
1567,3,878
7609,6,276
7626,1,151
7849,2,178
7861,11,289
3894,4,543
1037,3,1016
1794,3,589
2646,3,922
3470,4,837
4448,11,629
4455,4,1578
4858,6,322
99,12,248
5997,1,460
3402,5,1080
4420,10,29
5479,7,762
231,9,174
540,4,1002
6017,12,506
1338,2,596
6793,3,1062
2987,6,297
3141,3,586
4297,10,880
4801,3,202
4997,12,63
579,9,655
7320,3,1319
3494,2,134
4226,5,124
6978,10,593
8341,10,507
3722,7,834
4082,9,1160
4315,9,1112
4321,4,848
4417,5,213
4529,4,701
5596,8,846
188,2,622
489,4,1115
771,5,985
1703,4,605
2931,8,1086
3483,11,778
3503,7,607
4913,7,492
932,4,541
1345,3,977
6538,12,480
7906,7,1620
1015,12,876
1174,1,2022
6502,9,484
3184,8,195
5707,9,850
441,11,283
6157,10,449
1414,12,189
2894,11,664
4057,2,485
4780,3,541
4832,6,746
5167,11,632
5244,6,324
5776,1,813
642,9,317
7612,8,438
2750,8,769
4968,10,783
5653,4,807
956,3,679
2307,6,576
3724,8,570
4170,4,2064
5064,2,944
5646,7,748
63,2,124
587,12,276
3242,6,132
3441,3,6
4549,11,557
4765,2,990
5113,9,478
6056,10,7
7194,11,627
2263,9,148
3049,5,139
4834,5,551
5346,9,776
5869,2,707
810,12,800
1133,8,1674
1401,10,429
6533,9,1359
1854,7,182
7446,5,330
7783,4,403
3405,3,991
3426,10,692
3490,4,944
23,10,411
817,5,588
958,11,671
2696,6,324
6374,5,884
7071,1,412
2460,2,1893
6800,6,1187
8174,5,976
4158,4,146
277,5,346
6576,1,789
7241,7,840
8001,11,952
4147,12,966
4394,11,617
5367,7,863
6553,12,621
6854,12,95
4729,4,752
5105,5,721
5285,12,44
5419,2,881
520,9,431
665,4,120
1759,2,905
3459,11,842
622,12,825
970,8,330
6051,4,0
6204,11,363
6524,3,43
6980,12,554
1987,4,88
7559,1,92
3114,11,391
4185,12,901
1079,1,720
7850,5,767
5879,9,498
524,2,886
924,2,142
7386,7,999
2952,7,1047
4361,8,287
5043,6,232
5430,1,9
654,11,1008
1658,11,1858
7382,3,1230
2750,5,642
2755,3,308
3097,1,522
3150,2,594
3522,10,996
3878,2,1095
4469,12,177
5478,3,926
286,10,1419
753,2,30
7191,9,55
2054,3,617
7547,8,347
2506,10,822
2587,7,42
7909,6,212
7987,12,699
3084,11,368
4178,11,236
1280,1,740
7992,7,217
8078,4,674
4471,4,360
5485,6,510
828,9,608
6727,11,182
7800,9,45
2649,4,247
3629,4,455
3814,9,424
513,5,1203
6505,3,911
6918,4,1010
6983,4,110
2488,2,43
2627,10,664
4332,4,1174
4734,5,1077
4763,1,28
5568,8,152
6475,5,525
2915,3,46
3428,2,141
3537,9,1891
4036,7,302
5690,7,611
5885,8,178
27,6,1034
873,10,460
1292,4,133
6968,2,551
7456,10,1242
7495,11,473
2717,1,302
1545,12,605
1907,10,329
2469,7,130
3301,4,1471
4378,7,218
1068,7,264
6460,6,531
2170,6,1330
5713,8,595
155,9,951
6401,6,284
8333,6,430
4349,5,1255
4695,3,593
5563,5,1087
457,9,325
8361,12,835
6392,2,87
7493,6,337
7499,7,1041
5486,1,586
782,11,711
6970,1,638
7330,2,759
7480,6,917
2658,2,237
8103,3,569
3256,8,425
3956,10,977
4373,10,189
967,9,1190
7431,7,693
8068,9,1149
4119,9,780
4138,7,918
4287,11,226
4540,12,886
383,9,29
1442,1,183
2528,6,1127
3188,12,529
6257,2,236
4940,4,1568
143,10,805
311,1,513
7105,8,1227
1975,3,318
2134,1,1056
2472,9,579
2498,9,823
8217,5,1049
5172,1,8
5459,2,449
328,6,23
6031,4,164
1757,9,151
2147,9,235
8107,4,451
3675,6,940
5289,12,926
1075,4,948
1376,10,905
3079,3,445
30,10,290
7240,8,1231
2712,6,576
8106,5,546
3258,6,881
3886,5,296
4126,3,1082
4836,10,948
1234,7,514
2056,4,13
7941,7,200
3824,4,476
1384,10,1060
4367,2,512
4376,12,1040
4428,1,830
4574,12,400
195,9,380
795,7,705
1589,8,13
7478,7,346
3297,5,1694
4286,2,1486
800,7,126
1602,12,922
2332,4,222
3192,11,271
5715,9,594
8226,6,288
3862,1,63
1307,2,521
6947,6,948
8348,4,765
3200,2,520
4255,9,357
74,4,1143
6102,3,407
8202,7,875
2759,11,282
3355,11,602
3553,6,7
5805,7,503
746,7,50
6226,5,36
6552,7,767
6813,1,854
3860,9,643
4871,3,337
620,7,614
5963,12,1562
6462,9,954
7585,10,691
2817,3,193
3562,12,620
3584,7,17
4715,2,518
5225,11,564
6736,12,63
2357,4,50
7650,11,1326
8354,12,508
4240,6,843
4465,2,197
1178,5,1007
6721,5,206
1686,11,692
2770,9,1221
3550,8,99
3741,10,389
4736,8,1120
634,1,462
888,1,597
7171,2,471
4042,2,63
6732,4,279
1740,1,939
2438,1,765
2626,12,1274
8080,7,1108
3749,2,848
1769,9,747
1882,3,494
1927,12,523
3864,6,843
4702,7,482
5387,6,1009
6039,3,896
2508,1,737
2567,2,816
3770,8,1155
5282,10,1095
5413,1,1039
907,3,1109
3166,3,873
3401,9,1320
450,11,658
6170,6,481
8252,9,1557
8255,4,180
3622,12,1094
3965,6,701
5560,11,1470
379,12,915
1408,2,843
7037,12,503
1624,10,1109
2633,6,1202
2972,8,574
5638,12,704
3322,5,818
37,1,542
632,5,927
7830,7,218
794,12,164
6021,12,99
6536,7,80
1772,6,517
4691,11,1794
6685,2,85
7980,2,987
8004,1,600
4066,11,745
4164,7,106
5027,6,366
914,10,1104
5977,1,267
1663,6,158
2575,9,1710
5773,11,779
1182,4,1855
1367,6,300
1535,6,1104
2283,1,917
7811,7,55
4343,11,168
5085,5,881
5283,6,670
5414,12,1108
872,4,106
1114,8,276
6848,3,662
7534,7,951
3098,1,103
8302,12,225
4215,10,1562
528,8,1438
5919,8,34
6193,6,310
6824,3,179
3667,9,205
1319,1,1039
7020,6,270
7539,3,498
8232,12,424
3509,9,313
3622,1,42
6124,5,462
8281,2,128
4305,7,590
7372,6,860
2973,4,469
4716,12,1255
4750,1,2
5929,11,174
1449,12,814
6853,11,419
1969,6,1137
3700,4,1143
4105,11,175
4350,4,1093
4675,3,307
4784,8,227
4912,4,577
5373,8,422
1063,7,393
5900,8,168
7530,3,1041
3532,10,688
809,3,720
892,11,699
1855,8,971
588,9,150
758,7,1296
7497,7,1112
1979,2,694
4724,4,959
5082,2,316
754,11,1070
6433,12,82
4093,2,105
4474,5,827
4589,10,268
4921,8,223
4976,5,1067
5316,5,69
5809,7,828
30,2,383
226,11,93
6336,1,344
2325,5,972
2473,7,283
2898,8,20
3202,8,949
5185,12,96
5588,2,754
6294,9,590
1371,5,733
5593,12,505
6190,6,160
7022,12,86
8003,12,413
4435,5,777
4508,1,142
663,4,700
760,5,733
6412,1,653
1810,11,785
2701,3,893
3886,11,29
5356,5,273
5554,5,182
7427,2,1087
2591,8,178
4400,3,1050
4720,8,253
224,6,735
6382,1,611
7176,12,526
4036,5,234
4859,2,299
5050,8,410
5326,8,180
5524,8,422
5772,5,306
153,1,1132
1355,5,458
2087,5,235
7958,1,804
8013,7,773
4785,7,129
5439,11,767
5734,2,1896
6041,8,425
2398,5,61
7978,11,96
3547,2,100
3937,6,913
32,3,433
483,12,678
1935,11,757
2579,3,932
4957,5,1050
69,5,865
694,1,349
831,8,261
963,3,122
2011,3,403
8263,8,206
5046,11,223
5351,1,659
5825,6,473
603,3,851
6308,7,562
6530,4,591
1915,10,651
3092,9,838
4494,7,1277
5315,5,545
150,12,1001
7561,4,503
1548,10,782
6689,8,157
3280,11,346
1080,1,183
1170,6,459
5636,9,605
7165,10,641
7558,3,1077
2418,2,605
2631,7,9
517,5,1515
6304,8,-104
1351,2,950
1494,11,230
2195,3,1463
7533,1,1241
7777,1,515
2540,12,158
3992,2,427
4431,1,878
4739,11,638
457,7,1158
647,2,922
908,11,652
6697,10,268
3465,9,983
3638,5,551
4288,10,619
5068,6,450
732,9,163
1154,11,1161
1160,10,231
8033,11,139
3494,11,355
3769,8,1298
6535,7,655
1631,8,133
2567,8,264
431,11,1082
1194,5,504
1467,11,790
7694,11,361
2464,3,636
2493,9,170
3196,4,548
4514,9,328
4643,1,87
62,9,946
573,8,700
768,2,651
2231,7,758
8162,2,66
4419,12,306
4734,9,1343
353,1,472
7273,5,803
4923,2,1873
5907,10,187
1365,12,309
8035,11,264
4229,2,16
2181,12,688
8193,7,833
3021,12,54
5683,10,1207
916,10,189
6312,1,1455
6326,9,792
2052,3,1219
2070,2,209
8090,9,577
3285,7,257
4575,4,160
36,7,937
788,6,575
6157,11,779
7525,11,744
1576,6,2320
6644,9,896
2713,12,1384
5981,6,220
6823,4,724
7330,8,778
2233,6,758
8103,9,1083
8221,12,126
2861,12,360
2894,10,778
5215,4,580
5550,8,65
1198,6,158
7259,4,285
7945,9,728
3071,2,184
3462,2,1047
4973,5,1016
2308,6,439
2704,12,82
2705,7,74
4068,8,803
1035,3,946
6877,7,1655
6982,11,257
7315,1,1030
6403,9,943
6906,2,471
7500,12,795
2755,9,389
3145,7,428
50,6,1163
472,4,966
1581,10,1183
1651,10,1028
3254,11,869
4239,10,1059
440,8,-36
989,8,435
1457,4,104
6441,11,391
1758,4,494
2566,3,307
2681,2,587
2751,5,572
5452,7,582
611,4,1089
1140,2,978
1275,7,1023
6609,4,309
6924,7,172
2108,1,861
2189,3,291
7697,2,466
2362,6,66
2485,10,958
2814,4,104
1059,11,628
1822,10,43
1906,1,618
2134,8,955
2677,7,485
3474,1,356
4120,10,467
154,10,632
906,3,637
1282,1,657
8133,8,544
3901,10,267
3972,6,1663
8030,10,641
4072,2,626
5491,1,177
1510,5,1112
8292,11,439
3013,3,27
5429,11,798
735,3,9
1153,3,344
612,5,220
714,6,154
6219,4,667
7114,7,233
2387,8,841
2520,5,868
5598,12,201
6167,3,434
1229,1,721
6353,8,1038
4914,7,935
5645,9,13
777,6,1652
6275,10,248
6919,5,416
1761,4,465
1922,6,141
7622,8,1198
2874,5,552
3328,4,150
3485,9,242
387,8,751
601,9,146
1999,10,190
8005,12,1313
4985,11,41
1292,5,1932
7238,3,1475
2603,5,820
2994,2,303
5397,11,896
6128,3,552
6447,2,218
7078,6,339
1890,8,741
7312,10,1115
7409,5,768
4837,11,437
956,12,300
7266,5,114
2379,5,834
3900,6,995
5628,1,332
1213,8,537
2598,2,708
4583,8,147
4884,8,985
5330,9,145
1478,5,803
6380,3,109
6603,7,1254
7852,11,652
6434,6,1034
1920,12,635
4536,1,808
2079,7,712
444,9,826
1920,9,803
7447,6,1039
3451,4,985
1126,9,860
6779,4,754
6825,4,244
1605,7,546
5286,4,624
3804,11,235
677,5,574
3904,9,694
5097,1,-7
5819,7,150
491,8,269
1399,1,1
2281,2,1077
2971,7,976
3618,2,1070
443,6,804
784,10,557
1530,3,185
2231,10,812
2676,3,40
2948,4,821
4005,6,8
4200,9,381
4403,6,272
4537,3,587
1236,3,1069
7350,10,831
3299,9,198
5895,1,869
1812,9,52
2688,9,362
3541,10,637
4229,5,185
526,11,126
7004,12,818
7401,5,686
7827,4,8
2675,10,168
8077,11,1898
3452,3,319
3913,11,481
5203,6,1003
318,8,442
724,2,309
6103,12,695
1786,6,635
7725,2,595
3500,8,309
5838,3,539
1109,9,179
6823,7,99
7842,11,500
2943,7,246
5157,5,840
5215,1,154
5633,10,448
1852,12,718
7460,7,798
7776,7,229
6194,2,461
1958,9,776
3906,10,616
4648,9,598
5614,6,453
780,12,402
800,3,927
7196,3,509
7332,6,803
2221,7,2039
7929,8,8
817,1,920
1099,5,275
5981,9,910
3860,12,598
4114,7,299
5535,11,394
799,9,588
1069,1,661
6285,1,326
1303,12,382
1395,2,363
1678,3,695
2165,12,1081
8328,12,474
3311,7,492
4551,3,863
2357,7,388
3199,12,472
561,9,1224
2902,11,478
4041,9,713
6777,5,322
7024,1,632
7339,10,1009
2433,6,93
2506,6,883
3066,1,1043
3286,12,937
5121,1,33
665,8,344
864,5,263
1048,11,496
1668,7,406
1892,6,860
7349,6,1916
2248,6,914
5143,3,806
5744,10,619
393,4,129
6128,6,860
6394,2,568
4425,11,2840
4827,3,-41
6338,10,213
4095,2,431
4692,2,1024
4783,9,561
7965,5,1547
7967,10,702
8041,5,1044
3498,11,718
458,8,472
7376,7,67
2034,6,1006
2592,11,1209
3042,12,480
4061,2,492
4438,5,265
5669,8,1192
849,4,415
6045,8,1148
6912,11,224
7511,2,869
7617,12,751
2545,12,675
7909,2,1245
4251,7,335
4831,3,1307
5152,5,1105
1062,12,289
6549,4,835
7207,8,264
7256,6,258
2352,8,966
4972,10,168
534,6,1049
6885,11,885
2293,9,232
2442,1,8
8134,3,668
3570,11,525
4545,5,146
5656,9,211
1682,2,829
2621,10,741
3917,6,776
6401,10,909
1696,8,345
2574,6,4
3172,10,1588
5613,7,183
832,6,852
7298,6,388
2532,11,942
3241,7,797
4888,9,163
5156,3,315
2117,5,780
8169,11,720
4369,2,1326
5463,3,98
8349,1,150
5745,9,42
1300,4,301
7030,5,998
5728,8,763
170,1,318
6192,12,777
2479,2,538
2756,7,1429
2796,7,177
4313,1,387
5809,4,13
309,3,1913
951,7,808
1026,4,238
1094,8,727
1143,2,363
1321,3,554
1472,9,683
6731,9,46
7177,5,881
2095,6,208
5573,10,139
874,2,530
1608,12,885
3404,12,37
5220,1,583
1034,6,46
6701,6,170
5052,11,898
5128,7,701
1442,5,722
2159,11,555
2454,8,626
4556,6,745
5739,4,272
158,9,420
6046,3,106
7035,6,967
3476,9,476
3558,5,166
3763,3,858
5028,8,1674
6042,5,263
2113,5,273
2199,11,959
4072,5,317
923,6,308
1052,2,100
6221,1,961
6726,9,781
2845,12,632
4600,12,659
5185,9,846
5871,1,159
352,8,662
1421,8,171
1509,3,380
3774,7,435
5105,9,161
463,12,1370
1531,6,216
2808,6,1
3915,4,500
106,3,242
6954,11,833
2177,9,1075
8331,5,600
3195,4,811
3355,7,64
5873,8,785
18,12,509
1252,11,1149
7865,11,514
2591,11,470
4632,8,42
1484,7,227
4340,6,902
5341,12,448
17,2,914
6089,10,441
108,11,1038
6075,8,576
8263,11,1984
5508,2,800
5817,4,578
532,7,653
7281,3,295
2637,6,702
8072,1,1155
4101,11,223
5337,1,207
5631,9,673
249,10,200
395,11,742
3086,1,106
5336,8,115
5534,8,1110
485,12,973
6998,10,443
7956,4,878
3258,2,1572
4392,2,929
4637,7,850
713,3,109
1884,6,441
3967,3,10
4650,11,854
4870,7,803
411,2,179
623,6,395
2633,10,425
3230,11,241
1390,3,1011
6722,1,48
1856,9,907
7978,8,995
5292,6,950
910,1,73
1607,4,807
2128,9,74
8140,7,0
3607,8,333
7105,4,330
7857,2,578
2926,12,809
4231,2,416
4933,10,402
147,10,1255
6220,2,704
837,11,636
1071,2,720
6038,1,275
6239,6,223
1423,1,361
6913,6,964
3910,7,31
4297,6,274
826,11,293
7826,9,525
8295,12,297
1650,3,208
1895,2,984
2458,5,14
8152,7,1097
3406,3,44
5224,11,832
5759,1,548
557,7,1343
6245,7,1032
6689,11,949
6697,7,207
6902,7,326
1601,8,478
2214,2,11
7580,12,1086
3005,10,147
3704,1,860
5216,4,187
5627,3,968
744,5,639
1155,12,905
6994,4,1056
8065,4,864
3179,2,241
5865,4,53
1334,5,645
1774,5,547
1869,6,343
7471,2,838
2095,9,726
3875,12,754
3978,7,6
4678,11,500
5449,10,1000
262,12,1084
1438,5,181
1863,9,895
2751,8,741
8113,1,343
5636,6,870
6326,12,825
2348,12,207
2425,4,2170
7945,6,280
6537,1,1113
1778,10,666
7551,8,345
2461,10,4
2636,2,60
8193,4,951
3097,10,398
6083,2,777
2100,12,1364
2302,6,1039
5315,8,1238
5417,4,171
5858,3,98
2007,5,114
7525,8,50
7550,2,390
8007,1,176
3618,8,943
4629,11,627
52,10,419
639,2,248
2190,11,53
7749,5,1005
8010,9,973
3460,4,990
4960,4,590
5846,9,664
5875,8,735
529,11,324
803,4,528
934,6,951
1105,1,731
6316,5,282
6514,5,316
3600,5,1089
365,3,457
585,2,75
2132,2,757
8273,9,1096
4312,5,589
4317,5,931
4801,9,853
426,1,1168
700,11,459
7462,7,456
7548,3,886
7774,10,380
2998,3,841
3183,3,715
1491,4,502
6811,10,366
3764,5,770
3884,1,970
4552,6,346
6391,8,850
1784,6,333
7227,11,389
3195,1,240
3553,2,880
4212,4,808
5837,7,287
932,10,551
2583,11,13
3197,9,345
4793,1,564
5486,10,653
6724,6,753
6873,3,916
2183,9,378
4372,3,407
5182,2,1211
6011,11,890
2274,9,1728
8074,5,237
3861,1,754
4872,5,956
5148,6,771
5355,8,507
356,4,387
1310,9,815
6355,2,881
6446,10,170
6766,5,618
6823,1,475
7520,7,685
5145,3,494
2093,12,379
4261,5,740
4304,8,929
4637,4,539
6322,5,40
1896,3,858
5101,9,300
8120,11,556
2967,10,663
3783,6,2100
3930,10,608
6057,8,482
6924,4,239
2548,6,89
5298,12,790
5373,5,868
5527,8,329
681,6,1041
1122,9,-48
6186,4,874
1540,10,255
6964,9,82
2072,4,748
7921,9,292
714,3,537
1291,5,501
1411,7,274
6776,11,1061
7383,6,582
2387,5,365
510,8,583
6631,9,598
5789,1,228
748,7,23
947,4,684
5973,11,517
4032,10,94
4890,9,150
5309,9,264
265,12,907
269,5,332
1166,9,125
1782,12,2234
7178,4,298
2188,1,146
2217,11,729
3354,8,962
4320,8,1472
4694,7,568
5024,5,176
612,8,207
5959,5,782
1535,3,757
7062,3,809
2923,6,1309
3704,4,1024
4642,1,902
4654,1,872
387,11,165
6081,11,654
1936,4,865
2116,10,353
2270,1,778
7011,1,320
3956,6,754
4566,4,1159
5915,5,986
6123,3,529
1523,6,501
3333,4,14
3715,6,1000
7084,9,727
1931,7,542
2867,5,322
3842,5,960
5780,3,975
5859,10,713
655,5,411
2288,11,947
2813,10,1995
4652,2,648
5510,5,137
7126,4,596
7162,5,1308
2863,11,997
5945,10,52
6149,6,-9
6963,9,3
7988,11,565
2973,1,430
5878,11,507
1291,11,74
1377,5,1273
6810,8,107
3129,9,234
3305,8,90
4472,3,916
4497,8,718
5071,2,283
5900,11,610
6104,11,240
1746,12,665
2698,8,1260
2981,1,531
3415,12,3
4000,2,507
6968,6,125
831,11,1179
6512,11,749
6711,7,115
6769,4,732
1876,12,176
8008,9,31
8186,10,182
2792,10,996
3436,7,307
4473,12,645
7280,1,346
8185,1,317
3170,2,853
5906,3,671
1380,2,1314
7360,9,964
5404,3,302
670,6,535
864,2,98
6659,5,727
6872,9,1020
2166,11,932
2474,6,122
5082,5,330
5307,12,80
821,7,953
3685,3,457
4792,12,409
486,5,930
925,7,893
2061,7,1008
3903,7,1443
4596,12,1185
4783,6,615
157,11,137
4610,3,265
4721,6,796
689,8,946
877,3,978
1275,4,255
6853,8,1174
7753,3,1108
3171,8,91
4557,11,560
4587,5,453
216,1,545
1571,3,557
1639,7,820
3710,8,842
4789,7,43
6198,6,995
1264,3,462
7025,4,323
3941,12,965
4676,5,1052
1539,3,644
1982,1,360
7530,6,930
3133,3,446
4084,7,-239
4383,3,230
4525,10,1060
5343,2,817
287,6,673
6196,11,544
1985,12,1012
3515,2,473
3697,7,1368
3781,2,1169
2265,5,143
8050,5,879
3203,10,490
3498,8,201
3652,4,250
5351,4,99
5559,4,549
6795,3,825
7822,10,1606
2562,6,707
8086,8,957
4149,5,966
4447,1,948
5115,12,456
7775,1,739
2878,9,531
549,4,459
1802,1,357
3182,8,1186
3957,1,329
4418,8,549
4512,4,1076
122,6,715
423,11,14
7257,6,517
4561,4,406
438,12,663
1082,4,62
7966,6,281
8200,6,290
8361,1,945
5983,6,782
5209,1,430
5554,2,520
7123,2,1023
2407,10,584
2803,8,1828
3512,4,95
5447,9,498
6420,8,888
6440,7,1264
2765,1,255
3494,8,672
3531,1,834
172,12,960
6224,6,424
6907,9,-66
1950,8,384
7556,8,942
5518,2,906
1618,11,1177
3149,12,791
3186,12,1062
3219,3,566
4358,9,685
7137,2,34
7593,4,361
7894,4,694
3098,4,53
3325,4,334
467,9,1583
6287,9,1110
7544,3,534
2413,3,242
2664,5,407
3241,10,55
5074,4,410
6148,2,361
6590,6,284
3863,1,338
4945,2,583
5061,4,152
128,1,2420
1385,4,924
1286,1,328
3532,4,728
4326,4,33
5080,2,462
129,7,768
2158,6,361
2201,5,67
7586,7,117
2933,3,704
3129,12,624
4087,2,855
4088,7,649
4676,2,897
4926,11,964
284,5,546
5969,1,531
7104,12,872
7785,7,638
8165,8,1042
3567,1,61
4453,8,1784
55,2,963
432,12,328
590,4,834
1231,6,1136
2291,4,1035
2317,1,206
4302,3,182
5301,1,823
5509,1,348
371,7,945
1307,11,441
7600,11,260
7809,4,764
3754,3,105
5599,11,871
6916,6,427
1775,4,991
2646,12,549
5828,12,247
6556,2,263
6622,6,631
6799,5,326
2169,3,807
2869,5,1032
3152,6,943
5728,5,1135
6609,10,323
2002,1,759
2665,1,1241
5502,8,614
5874,7,606
657,2,673
987,3,700
7360,6,825
3210,8,632
289,2,857
420,7,376
923,3,1198
1527,6,73
2137,11,695
2331,10,476
7644,7,130
7763,2,662
8130,1,65
3980,10,787
4517,6,602
3410,4,837
3450,2,415
4635,8,58
4650,8,7
4876,6,110
358,1,102
8285,7,371
5362,11,389
5692,11,426
5724,8,881
40,2,457
340,6,711
766,8,235
6682,2,803
757,6,35
5948,11,417
6330,5,2
5629,4,672
5652,4,712
1139,9,1674
5931,12,159
6295,8,1224
6481,11,749
6725,3,398
7590,3,627
6112,5,756
6998,7,650
7956,7,1246
5405,12,0
5795,5,240
1309,5,965
1731,6,840
7700,3,789
7775,4,436
3516,7,404
3660,3,96
1326,10,1141
1514,5,385
4130,4,718
5459,11,305
2099,9,53
2265,8,827
2339,1,581
8070,4,113
3325,1,568
4163,11,203
4910,4,3157
4950,9,303
5351,7,564
611,7,49
6482,7,823
6834,1,421
2411,12,775
4266,1,772
4776,4,723
5657,3,943
2685,7,275
7978,5,309
2795,12,374
3068,9,617
3250,6,1174
3369,7,902
4995,6,1055
5389,9,660
230,6,953
2361,5,529
2925,10,843
3782,1,32
5448,6,581
8149,4,961
378,12,821
895,7,103
6951,3,74
1771,3,219
2133,11,1016
3284,2,480
3586,4,970
4512,1,378
682,7,906
901,12,165
7804,10,236
3910,10,778
747,6,109
6411,11,664
6603,10,562
7405,12,500
2232,1,435
3005,7,1032
3963,5,688
5498,8,706
5886,1,944
133,10,86
304,12,1014
1729,12,295
1927,5,1176
1934,3,613
7481,8,1083
7764,2,525
3485,6,512
5642,9,264
7409,8,860
3138,4,592
3287,2,214
3942,5,887
5596,1,434
604,3,96
6177,9,188
6213,9,184
2491,4,858
6650,5,333
2543,3,412
3812,10,37
5224,8,49
354,10,628
558,11,11
721,5,441
1248,9,821
6468,4,892
1617,9,179
1748,3,130
1922,12,478
2322,11,393
2717,8,2205
4846,1,711
5819,10,386
500,6,181
7623,8,91
4927,9,562
52,7,199
5918,6,330
3371,3,520
3691,8,530
5727,2,703
7089,3,362
8234,2,333
3777,4,772
373,1,934
6367,1,815
3062,11,424
934,9,95
1390,6,854
1567,9,789
1815,8,218
8167,2,207
3097,7,760
3,6,205
929,9,774
1322,4,1013
4299,4,270
4488,7,500
5160,4,519
131,2,163
1630,1,1975
2311,7,395
2642,7,173
2799,3,495
3618,5,720
7282,11,445
3116,12,55
4186,9,226
4737,6,742
190,12,830
722,3,279
1105,4,899
5955,5,116
6805,10,1081
7717,11,99
4016,8,214
443,3,124
710,2,1959
862,1,389
6376,11,629
2040,5,1
2880,6,916
5453,10,530
5816,1,60
7512,8,355
641,1,778
1169,1,20
5903,3,289
3013,9,423
4598,3,367
5047,5,430
356,1,42
7619,6,208
7873,2,23
4907,9,501
582,5,335
610,3,609
1994,5,855
2268,8,255
2289,4,1059
6189,3,203
6249,1,939
1337,8,891
1361,3,141
1989,12,776
8166,3,991
660,6,333
6692,9,188
6781,7,606
7040,10,972
1662,10,132
8047,9,1587
3211,1,1164
3746,10,981
4441,5,879
6032,10,1511
1484,10,1118
6773,8,363
8344,7,812
3507,3,946
4822,5,90
5726,11,615
1123,1,1210
7175,1,65
2333,11,4
5249,9,493
5621,12,883
1540,7,134
7617,9,71
2494,5,1202
5635,4,191
6465,1,589
7132,10,51
2482,9,458
8138,4,234
3650,4,127
4955,3,80
570,10,1006
651,7,285
678,6,632
1109,12,374
1420,6,342
1598,5,352
1664,6,254
7157,1,1132
2669,1,916
5524,11,58
5864,12,550
719,8,592
8294,4,269
2819,7,158
4821,12,845
823,12,68
5966,2,991
5972,2,171
1445,5,612
2299,9,474
4422,6,261
4567,9,942
4592,12,521
5464,2,156
1450,2,49
6625,9,68
7313,7,620
8013,4,55
3662,6,778
856,9,945
6515,5,170
1906,7,1074
2344,11,180
2702,8,1327
3444,11,221
5235,4,97
5403,7,630
5677,11,15
6274,8,517
2516,8,500
6182,8,827
2154,2,381
7715,11,837
7740,10,433
2959,7,598
4707,12,1175
5260,8,598
708,11,450
7327,3,602
2207,9,798
115,4,1035
2563,8,695
8277,9,16
4583,2,1217
5261,7,1314
335,1,732
7229,9,337
2198,6,42
792,8,824
3083,6,482
3275,6,450
742,12,1082
1250,7,177
1336,12,427
5609,12,564
476,4,187
5913,6,1011
6758,5,331
1606,6,494
4701,9,954
617,2,457
933,3,1139
1464,1,100
5207,3,52
169,9,182
494,8,148
1038,1,401
5909,2,149
6563,8,741
6799,11,1129
5178,6,694
5895,7,1222
7712,9,412
8008,6,55
4016,5,213
4114,1,140
4354,7,537
4915,12,31
670,9,155
1553,5,255
7812,2,992
2395,2,1064
4617,7,878
348,1,1109
1520,12,810
3104,7,320
3411,12,840
6015,5,1608
6116,1,49
6620,4,2041
6661,10,290
6670,6,46
1904,6,613
7479,2,923
7586,1,382
2901,1,264
2919,7,116
4952,6,33
110,11,296
846,4,386
1008,1,38
6491,1,741
6915,5,496
1868,4,608
3251,10,998
799,3,1026
6397,8,698
6623,12,327
6933,2,48
6987,10,276
2828,11,614
2957,12,49
4161,5,379
8061,9,696
3007,11,200
3323,10,758
3772,3,112
4176,2,780
5252,2,768
159,12,999
1844,12,981
2447,2,166
7938,5,1289
8340,2,318
4596,9,385
1050,5,416
6262,2,40
6677,6,1075
2439,4,959
3386,5,828
5751,7,567
5847,6,699
6207,8,487
1210,4,246
6526,1,54
1668,1,430
7162,8,1125
3539,2,159
5256,10,683
3887,1,825
745,6,457
7902,5,162
3434,2,514
4988,12,123
2826,3,83
3510,12,950
4788,5,120
5478,12,984
7210,5,21
5051,11,607
5126,12,466
1508,3,624
6391,11,514
7010,1,374
7149,7,677
7404,1,704
2928,3,135
1333,6,14
6518,2,1576
1823,3,859
2031,9,739
7573,7,951
5374,3,687
423,8,158
6085,5,467
1699,6,250
4533,3,650
5634,3,788
5716,2,925
564,9,509
775,6,732
1985,9,833
2317,7,971
2388,3,269
3020,4,1036
